id,letter_id,sentence,letter_sentence_index
328,12,Paa Fredag var jeg i Ribe og fik mine Tænder plomberede.,17
329,12,"Men jeg fik kun to, da de andre ikke duede til det.",18
330,12,Nu har jeg ikke mere da jeg fortalte dig saa meget den forrige Gang.,19
331,12,Altsaa paa Mandag l4 Dage hører du vist fra mig igen.,20
332,12,Og nu venter jeg Brev i en af de første Dage.,21
333,12,Med Hilsen fra din egen Peter.,22
334,12,Er det ikke et fint Kuvert.,23
335,12,Mandag Middag.,24
336,12,"Jeg kom hjem Kl. l½, jeg kunde ikke blive fri.",25
337,12,"Truls og Johanne spurgte ofte om jeg ikke snart skulde hjem, for de syntes, jeg havde Grund til det.",26
338,12,Bodil var med Uffe et langt Stykke paa Vejen.,27
339,12,Nu ikke mere kære Trine.,28
340,12,"Jo, den Aften de havde Generalprøve, var jeg inde efter Gulvlak, og saa saa jeg paa det sidste Stykke.",29
341,12,Med mange kærlige. Hilsner fra din Peter.,30
342,13,Kære Trine!,0
343,13,Ja i Morgen gaar Turen jo saa til Krattet.,1
344,13,Det er kedelig jeg ikke kan faa dig med; men der er jo ikke at gøre.,2
345,13,Og du gaar sagtens og keder dig derhjemme; men nu maa du faa det her Brev at trøste dig ved.,3
346,13,"Jeg har pløjet oppe paa Heden i disse Dage, du kan tro jeg har tænkt paa meget.",4
347,13,"Jeg kom til at tænke paa, om det ikke var lige saa ret du fortalte din Mor Forholdet mellem os.",5
348,13,For der er vel ikke store Udsigter til at hun lever saa længe - Det er noget du selv skal vide kære Trine.,6
349,13,Men for mig maa du godt.,7
350,13,"Jeg kom ogsaa til at se ud i Synskredsen, og da der er baade Bakke og Dal, kom jeg til at tænke paa Over Bjerg og dybe Dale, der gaar - Og saa Sang jeg til det skingrede.",8
351,13,"Det er ellers længe siden vi har rigtig talt hverandre, og tænk der er kun 4 Maaneder til jeg rejser.",9
352,13,Men det kan jo nu ikke lade sig gøre.,10
353,13,"Jeg kunde alligevel ikke træffe dig den Aften, du var i Åbling.",11
354,13,Jeg cyklede lige bagefter dig derind; men jeg kunde ikke naa dig.,12
355,13,"Og hjemad kørte jeg for hurtig, Jeg har lige siddet og læst om Titanics Undergang.",13
356,13,"Om to Forlovede og hvorledes de vilde bringe hende i Redningsbaaden, men hun vilde ikke fra hendes Kæreste, men saa blev hun taget fra ham med Magt.",14
357,13,"Men hun troede ikke han druknede, han stolede paa det andet Skib.",15
358,13,Og han spøgte til hende at han nok skulde komme før i Land som hende; men de saa ikke hverandre mer.,16
359,13,Jeg synes det maa have været haardt for hende at se hendes Allerkæreste gaa i Døden.,17
360,13,Nu kan jeg jo ikke faa Plads til meget mer.,18
361,13,Og jeg kan heller ikke se længere.,19
362,13,Nu en venlig eller mange skulde det vel være fra din egen Peter.,20
363,13,Kommer jeg mig ikke til at skrive uden paa.,21
364,13,Jeg synes det er en nydelig lille Damehaandskrift.,22
365,14,Min egen Trine.,0
366,14,Tak for Brevet.,1
367,14,Ja og Gækkerne.,2
368,14,"Skulde det være et Gækkebrev min lille Ven, nej Skudaaret er omme.",3
369,14,Og jeg tror ogsaa nok du havde faaet hvide Hansker i stedet for Ja.,4
370,14,"Ja jeg ved ikke da, vi kunde jo have talt om det du.",5
371,14,"Nu saa er det godt igen med U. og B. ja ja det er jo godt; men det er dog alligevel en plet, som jeg ikke saa let kunde forglemme.",6
372,14,"Uffe sagde den anden Aften, Aa nu er jeg først rigtig glad igen.",7
373,14,"Men jeg synes Bodil kunde se lidt mere glad ud, det er ikke som dig, du er altid glad synes jeg, og gid du altid maa beholde dit.",8
374,14,"Naar der kommer en graa Sky over mig saa kommer jeg altid til at tænke paa, hvad nu om Trine saa dig saadan, og saa tænker jeg en Gang paa dig min lille Ven; og saa synger jeg et Stykke og saa er den borte.",9
375,14,"I Aften er Niels Kjær ikke hjemme og jeg gider ikke komme ind, for Sine er ikke til at komme fra igen, hun snakker og snakker, naar han ikke er hjemme.",10
376,14,"Og naar han er hjemme, siger hun ingen Ting.",11
377,14,Jeg synes det er en sær Ting.,12
378,14,"Jeg tror nok, det kommer paa, at han nok kan høre, at hun er lidt snaksom.",13
379,14,Nu er Bodil Varming jo bleven Forlovet og hun syr paa Udstyret fra Morgen til Aften kan man se.,14
380,14,"Hun er vist nødt til at have den færdig hurtig muligst, siger de.",15
381,14,"Ja det er rigtignok kedelig, hun faar ikke meget ud af hendes Ungdom.",16
382,14,"Om hun kan faa det længere hen ved jeg ikke; men hendes Kæreste er vist af den Slags, der hellere vil ha 2 som 1.",17
383,14,Han er jo Post i Toftlund.,18
384,14,Vil du med hvis Konkurrencen bliver i Skærbæk.,19
385,14,"Ja det er ikke for det, jeg vil nok have dig med.)",20
386,14,Men jeg hørte Kirstine L. sagde det.,21
387,14,Nu er det jo snart min Fødselsdag (27. Apr.),22
388,14,"I Dag er det Anes, vi har faaet Sokolade, men hun kan ikke selv have noget, da hun faldt i gaar og slog hendes Tænder i Stykker.",23
389,14,"Jer, siger saa tidt til hende naar hun faar Brev fra Kæresten, eller naar han har været her, Saadan skulde man jo have det.",24
390,14,"Aa siger hun, du taler jo din Kæreste et par Gange om Ugen, og saa har Ane Trulsen fortalt mig, at der af og til smutter en Cykel efter Ravnholdt til om Aftenen, og den kommer altid Syd fra.",25
391,14,"Jeg sagde blot Tak og at jeg aldrig var derude mere end en Gang om Ugen, naar jeg talte dig to Gange.",26
392,14,Nej nu faar du virkelig ikke mere.,27
393,14,Hestene sparker saadan at Bordet rister.,28
394,14,"Det er kanske deraf, at Skriften ikke er særlig Skønskrift.",29
395,14,"Men jeg synes altid, at det dog kun er til dig, kære Trine, og du kan vel nok læse det alligevel.",30
396,14,Nu god Nat og mange Hilsener sender jeg dig i Tanken.,31
397,14,din Peter.,32
398,14,Jeg kommer til Oplæsning paa Lørdag.,33
399,14,"Jeg har lige købt 50 Ark Papir og Kovert, saa nu kan du jo først faa det.",34
400,15,Kære lille Trine!,0
401,15,"Nu vil jeg fortælle dig at jeg aldrig mere vil til Bal naar du er der, for saa længes jeg dobbelt saa meget efter dig.",1
402,15,"Jeg har gaaet og tænkt om jeg ikke skulde cykle ud til dig; men saadan at komme helt uden noget bestemt, nej den gaar heller ikke.",2
403,15,Jeg var til Dyrskue i Gaar (Fredag).,3
404,15,Jog skulde have været derud Torsdag efter noget til vores Høstemaskine,4
405,15,men saa kørte de derud om Fredagen hjemmefra og saa kom jeg med.,5
406,15,Det var nu ikke saadan noget særlig ved det,6
407,15,da der næsten ikke var en jeg kjendte.,7
408,15,"Der var jo Udflugt ud til Kammerslusen, baade pr. Vogn og i Motorbaad.",8
409,15,Jeg tør snart ikke fortælle det; men jeg var i Baaden.,9
410,15,Og det gik helt udmærket.,10
411,15,"Vejret og Vandet, var blikstille.",11
412,15,"Alt hvad der er bleven foretaget derude kan jeg ikke fortælle dig, for jeg ved det næsten ikke, det er i saa stor Stil.",12
413,15,Men der er cirka 250 Mand og 22 Dampmaskiner i Gang.,13
414,15,"Da vi kom hjem gik jeg og Thomas Nielsen i Kosmorama, hvor de spillede Titanics Undergang; men skønt det var Fantasi, var det dog storartet, blot min højre Sidemand havde været [ulæseligt]",14
415,15,Skal du derud i Dag ?,15
416,15,"Den anden Aften var Hans, Åge, Kirstine og mig hjemme i Åbling til Chokolade og røde Grød, som er min Livret, ja Kavringer kan jeg ogsaa nok have.",16
417,15,Ja nu maa du jo ikke fatte mistanke.,17
418,15,"Jeg fik slet ikke sagt Farvel til dig ved Ballet, jeg syntes det gik saa rask paa.",18
419,15,Og jeg kunde ikke komme bag efter da jeg sagde til Lastejn at nu var jeg ved Humøret igen og nu vilde jeg vente til Enden.,19
420,15,"I saa Fald der bliver saa meget Tid fra Kampen kommer jeg ud til dig imorgen, ellers en Aften med det første.",20
421,15,Nu god Nat min egen Trine.,21
422,15,din Peter,22
423,16,Kære lille Trine.,0
424,16,Tak for sidst.,1
425,16,Ja du kan jo vist ikke forstaa jeg skriver saa snart.,2
426,16,Men jeg kunde ikke sove og det har været i mine Tanker hele Dagen.,3
427,16,Jeg kan næmlig ikke forstaa for jeg syntes du var saa tavs paa Hjemvejen min lille Ven.,4
428,16,Og saa tænkte jeg at det var min Skyld; men du skulde kun have sagt mig det Trine.,5
429,16,"For det kan godt være at det var for meget sagt af mig, som du ved.",6
430,16,Men jeg syntes for det første at naar mig og Uffe kan tale om det kan vi dog meget bedre kære Trine.,7
431,16,"Og jeg sagde dig jo ogsaa at det var kommen op i mig af en Gang, og saa skrev jeg det med det samme.",8
432,16,Men nu maa du ikke være vred paa mig for det min lille Trine.,9
433,16,"Skriv nu en Gang i denne Uge, jeg længes efter Brev.",10
434,16,Ja ja Papiret maa vel hellere blive fuld.,11
435,16,"Det hjælper det er til Dig, for ellers havde jeg sagt stop.",12
436,16,Jeg har kun været i Seng en Time.,13
437,16,Du kan tro det har været en lang Dag.,14
438,16,"Hans og Age sover saa det dundrer, saa nu er der jo Ro til at skrive til den som har de fleste af mine Tanker.",15
439,16,"Jeg er ellers saa søvnig, at jeg ikke kan kende en p fra en j, men nu du maa jo gjætte dig til det.",16
440,16,Hvornaar kom Uffe hjem ?,17
441,16,Hvad sagde din Mor da du kom selv.,18
442,16,Jeg har allerede begyndt at glæde mig til eders Tur til Skibelund.,19
443,16,Kanske er det for tidligt.,20
444,16,Kære maa jeg ikke holde op nu.,21
445,16,Næste Gang maa du faa en ja jeg ved ikke hvor lang.,22
446,16,"Med mange Hilsner og Tak for de mange smaa Kåvringer, som du nok maa sende nok maa sende nogle op til mig til næste Aar.",23
447,16,din egen Peter.,24
448,16,Jeg kunde ingen Frimærker faa ovre i Kroen i Gaar saa nu maa jeg cykle helt til Frifeldt i Aften i saadan en Storm; men jeg ved du gaar og venter.,25
449,16,Vil du med mig til Toftlund paa Søndag til Efteraarsfest i Fællesforeningen.,26
450,16,Med 2½ Toget.,27
451,16,Skriv hvis du vil.,28
452,16,"Jeg har ikke Tid, jeg skal hen at pløje.",29
453,16,I Gaar fik vi Havren ind men Chokoladen udeblev.,30
454,16,din Peter.,31
455,17,Til min egen Trine.,0
456,17,"Nu er det ellers længe siden du har hørt fra mig, og jeg fra dig.",1
457,17,"Uffe sagde jo han ikke vilde være Brevbærer længer, jeg har nu heller ikke spurgt ham om det, for jeg syntes, han skulde først sunde sig lidt.",2
458,17,"Det er ellers ogsaa længe siden jeg har set dig, kære Trine, og jeg længes efter det.",3
459,17,Men du har vel været syg.,4
460,17,"Den Aften jeg var ude, saa jeg dig ikke, Dagen efter i Kirken heller ikke.",5
461,17,Aa jeg var saa ked ad det.,6
462,17,Er du snart rask ?,7
463,17,"Jeg havde ikke tænkt det skulde vare saa længe, før vi saas.",8
464,17,"Ja jeg har saa meget at fortælle, at jeg ved slet ikke hvor jeg skal begynde.",9
465,17,Jeg begynder nu ved Ballet.,10
466,17,"Jeg sagde jo ikke engang Farvel til dig, og jeg dansede heller ikke med dig efter - Men det hjælper, jeg ved at du ikke tager mig det ilde op.",11
467,17,Det var jo grusomt som Uffe og B. saa ud.,12
468,17,"Der var ogsaa mange der ikke kunde forstaa det, at vi var saa pænt om Benene.",13
469,17,"Nu skal du skynde dig at komme til Helbred igen, da vi vist skal have Bal nu med det første.",14
470,17,Du kan tro jeg havde en dejlig Tur til Fyn.,15
471,17,Uffe har sagtens fortalt det.,16
472,17,"Jeg tænkte paa, at havde jeg blot haft dig med.",17
473,17,"Min Kammerat (en Langlænder) havde hans med, og han sagde, blot du havde haft din, hvor det kunde have været morsomt.",18
474,17,Det syntes jeg ogsaa.,19
475,17,"Ja du kan godt komne herind for Mors Skyld, for hun ved ikke noget.",20
476,17,"Hun var ved mig for en Tid siden, om der var noget med Haje V. og mig, jeg sagde at det ikke var mere end med andre.",21
477,17,I Gaar kørte jeg Hø for Maleren og var lige Nord for dig.,22
478,17,"Var du ikke med i Høet, jeg syntes der var tre Piger.",23
479,17,"Og der var een i lys Tøj, hende valgte jeg mig; men det var vel ikke Signe, for saa vælger jeg om igen.",24
480,17,"I Morgen skal jeg køre Hø for Maleren, og det er jo ved Stavnskov, saa kommer jeg forbi Eders Gaard 4 Gange, saa skulde det da være meget, kunde jeg ikke se dig, kære Trine.",25
481,17,"Jeg tænker, jeg kommer i Morgen tidlig- kl. 6½ er du da oppe?",26
482,17,Hermed sender jeg dig Venskabs Ringen.,27
483,17,Og i Haab om at vort Venskab maa knyttes fastere ved den.,28
484,17,"Nu er det jo, om den passer, ellers skal jeg jo have den byttet.",29
485,17,"Den anden kan du jo faa, naar vi tales, da den ikke er saa let at lægge i Brevet.",30
486,17,"Hvad vil du nu sige du har faaet den fra, kan du ikke, naar du kommer til Skærbæk, sige du har faaet den der.",31
487,17,Jeg tænkte ellers vi havde talt hinanden; men det lader jo ikke til.,32
488,17,Kan du ikke hitte paa noget.,33
489,17,Jeg kan jo sagtens komme hen.,34
490,17,"Det kan vel nok siges, som Uffe sagde, at det blev for tidt med vore Breve i Vinter; men en Gang om Maaneden er dog ikke for tidt.",35
491,17,Vi skal jo skrive den lidt længere saa.,36
492,17,Jeg vilde ellers have været ud til jer i Dag; men jeg skal blive hjemme paa Grund af at jeg skal passe op.,37
493,17,Kanske kommer jeg en Aften.,38
494,17,"Jeg blev ellers budt ud til Jordbær af Uffe og Iver; men det var der i den travle Tid, saa jeg syntes ikke om det, naar man skal saa tidlig op.",39
495,17,Nu har jeg ikke mere at skrive om; men jeg havde meget mere at fortælle dig.,40
496,17,Med mange Hilsener og haaber paa snart Gjensyn.,41
497,17,din Peter.,42
498,17,Du maa jo nok komme med til Bal.,43
499,17,Jeg har vel budt dig.,44
500,18,Mandag Aften.,0
501,18,Ja her har du mig igen.,1
502,18,Jeg vil dog fortælle dig lidt om Opvisningen i Spandet.,2
503,18,"Jeg cyklede derhen og drog hjem med 10-Toget, saa jeg kom jo ordenlig Tid hjem.",3
504,18,Der var i hverfald Lys paa Ravnholdt.,4
505,18,"Jeg tror nok, at vilde jeg bære mig ad paa Opvisningen som Jens Bennedsen, vilde jeg blive omtalt i 7 Kirkesogne, det var saa grinagtig, saa jeg aldrig har set Mage.",5
506,18,"Han vred paa Munden og vilde tale efter Skriften, ja jeg kan slet ikke sige det.",6
507,18,Folk saa efter hinanden og grinte.,7
508,18,"Men selve Gymnastikken var ellers god nok, Pigeholdet især.",8
509,18,Der var l6 af hver.,9
510,18,"Og saa holdt han en Tale, som jeg lige har vist Kirstine, som og var derhenne, og som jeg har paa Tryk i en af mine Gymnastikbøger.",10
511,18,Og den var helt Ordret.,11
512,18,"Ja det var forresten godt nok, for jeg tror ikke, jeg kunde have lært det udenad en hel Dag.",12
513,18,"Og saa Dansen, ja den var ve] god nok; men jeg manglede alligevel min lille Baldame.",13
514,18,Saa nu har du Referat.,14
515,18,Er Uffe syg.,15
516,18,"Det er dog kedelig, nu kan han vel ikke komme med paa Søndag.",16
517,18,"Og jeg mangler ham haardt baade til Gymnastikken og som Kammerat; men du kommer jo da, ikke ?",17
518,18,Du kommer vel ogsaa til Diletant paa Onsdag ?,18
519,18,"Jeg skrev at jeg kom til Oplæsning; men der kom Bud, at hun vor bleven syg; men Agnete J. var der vel.",19
520,18,Var du der?,20
521,18,"Nu ikke mere, nu har du jo at bestille en hel Time med Læsning.",21
522,18,"Med Hilsen til dig og Uffe, men mest til [ulæseligt]",22
523,19,Til min lille Kæreste.,0
524,19,"Du kunde næsten tro det var et Forlovelseskort, men saa havde du vel ogsaa været med i Spillet.",1
525,19,Jeg havde glædet mig i mange Dage til at se dig i Skærbæk i Gaar.,2
526,19,Men forgjæves.,3
527,19,Uffe fortalte du havde det udregnet i syv laadne Hatte; men der var jo intet at gøre.,4
528,19,"Men nu vil jeg fortælle dig noget, vil du til Skærbæk paa Lørdag, vil jeg ogsaa.",5
529,19,"Jeg skal først til Birkelev med Kjesten, og saa tager jeg med 2½ Toget og hjem med 8 Toget.",6
530,19,"Var det ikke snildt, nu er du dog glad ved mig, for jeg har ikke det bitterste at komme derover efter.",7
531,19,"Nu for at faa at vide om du vil derover, kunde vi saa ikke mødes i Aften.",8
532,19,"Jeg skal ned til Skov for Far, saa jeg har udmærket Tid, og jeg kan godt gaa ud til Østergaarden, hvor jeg er Kl. 6.",9
533,19,"Kanske du ikke har meget Tid da det er l.Nov., men saa meget har du vel.",10
534,19,Du skal jo dog ud at gaa lidt.,11
535,19,Nu ikke mere for Kl. er 10 og jeg skal helt til Kirkeby blot for at faa det med Posten.,12
536,19,Med Hilsen og paa Gjensyn din Peter.,13
537,20,"Nu jeg kan fortælle, at nu har de haft Gymnastik; men jeg kom ikke med, jeg var i Hørve efter posten.",0
538,20,"Da jog kom hjem, gik jeg op på Balkonen, der sad tre af skolens piger.",1
539,20,"Du kender jo nok mig, jeg talte dem straks til, og det varede ikke længe før vi var i en ivrig diskussion om Gymnastikken.",2
540,20,"Men du skulde have hørt, da jeg kom ned, ja det var da helt bestemt, at det var stort med mig og en af dem.",3
541,20,"Jeg sagde selvfølgelig ""Ja"".",4
542,20,"Nu ikke mere, min lille Trine.",5
543,20,"Skriv nu rigtig snart, jeg længes efter Brev.",6
544,20,din Peter.,7
545,20,Kommer du ikke til Skærbæk før Jul ?,8
546,20,"Jeg har bestilt en Bog hos Bogbinderen (Angst), det er til Mor.",9
547,20,"Kunde du ikke tage den ned hjem, saa skal jeg nok afhente den en aften -",10
548,21,Til min lille Trine.,0
549,21,"Tak for brevet, som jeg har faaet i dag.",1
550,21,"Ja jeg har jo længtes lidt efter det; men jeg vidste nok, at du ikke havde tid.",2
551,21,Men kære Trine det har været en hård tid i disse dage.,3
552,21,Jeg synes jeg kunde se jer alle derhjemme.,4
553,21,"Jeg havde set det i bladet, at begravelsen var ansat til kl. 12.",5
554,21,"Men jeg kunde ikke gå til foredrag i den time, jeg vidste jeres mor skulde rejse hjemmefra..",6
555,21,Jeg gik mig en tur til Skoven og satte mig på en træstub.,7
556,21,Aa jeg så dig så tydelig.,8
557,21,"Ja som du skriver, så skal man jo se på det.",9
558,21,"Ja Trine, vi kan være glad, at vi har sådanne forældre, at når engang de gaar bort, at der så kan tales godt om dem, Og at vi kan stile efter at gå i deres fodspor.",10
